session_id,timestamp,query,clicked_product_id,purchased,location,event
S100113,2025-07-01 13:33:06,earbuds,P13017,False,Jaipur,view_details
S100113,2025-07-01 13:25:06,gamng mouse,P11176,False,Bangalore,search
S100113,2025-07-01 13:22:06,samsung 55 inch tv,P10930,False,Mumbai,purchase
S100114,2025-07-22 10:09:06,lenovo ideapad,P11574,False,Chennai,click
S100114,2025-07-22 10:34:06,xiaomi redmi note 13,P14128,False,Jaipur,purchase
S100115,2025-07-01 16:55:06,55 inch tv,P14820,False,Ahmedabad,view_details
S100115,2025-07-01 17:10:06,headphones under 5000,P10171,False,Kolkata,search
S100115,2025-07-01 16:51:06,nike,P13341,False,Kolkata,click
S100115,2025-07-01 16:53:06,tvx under 50000,P10157,False,Bangalore,view_details
S100115,2025-07-01 17:03:06,laptop undr 20000,P11385,False,Hyderabad,compare
S100115,2025-07-01 17:09:06,earbuds under 30000,P13686,False,Ahmedabad,click
S100115,2025-07-01 16:59:06,headphones under 5000,P14226,True,Pune,click
S100116,2025-06-29 11:55:06,snkrs below 10000,P13728,False,Mumbai,add_to_cart
S100116,2025-06-29 11:55:06,shirt,P11783,False,Delhi,wishlist
S100116,2025-06-29 11:53:06,laptop undr 20000,P11586,False,Ahmedabad,click
S100116,2025-06-29 11:41:06,laptop abov 20000,P14925,False,Mumbai,view_details
S100116,2025-06-29 11:45:06,boat,P14794,False,Chennai,view_details
S100116,2025-06-29 11:35:06,adiads ultraboost,P11180,False,Delhi,wishlist
S100116,2025-06-29 11:38:06,metal strap watch,P14566,False,Delhi,add_to_cart
S100116,2025-06-29 11:55:06,keybord,P11337,False,Delhi,click
S100117,2025-07-13 11:34:06,laptop under 15000,P10820,False,Jaipur,view_details
S100117,2025-07-13 11:23:06,earbuds below 5000,,False,Ahmedabad,click
S100117,2025-07-13 11:11:06,casual shoes,,False,Bangalore,search
S100117,2025-07-13 11:20:06,gaming headphones,P14154,False,Bangalore,purchase
S100117,2025-07-13 11:33:06,levis,,False,Hyderabad,search
S100118,2025-07-19 04:16:06,metal strap watch,P13858,True,Chennai,search
S100119,2025-07-18 12:13:06,asus vivobook,P13379,False,Kolkata,search
S100119,2025-07-18 12:31:06,asus vivobook,,False,Bangalore,view_details
S100120,2025-07-19 16:30:06,bata,P12192,False,Kolkata,click
S100120,2025-07-19 16:21:06,macbook air,P11306,False,Jaipur,click
S100120,2025-07-19 16:30:06,headphones below 5000,P14784,False,Lucknow,click
S100120,2025-07-19 16:22:06,gaming laptop,P10538,True,Delhi,view_details
S100121,2025-07-25 21:59:06,sony bravia,,False,Mumbai,view_details
S100121,2025-07-25 21:52:06,lptop above 10000,P10156,False,Hyderabad,search
S100121,2025-07-25 21:41:06,adiads ultraboost,P10284,False,Delhi,view_details
S100121,2025-07-25 21:53:06,zarra,P12069,False,Delhi,search
S100121,2025-07-25 22:02:06,acer aspire,P10298,True,Bangalore,click
S100122,2025-07-01 05:03:06,watch,P14467,False,Delhi,search
S100122,2025-07-01 04:43:06,garmin forerunner,P12067,False,Bangalore,click
S100122,2025-07-01 05:03:06,snkrs below 20000,P10829,False,Mumbai,compare
S100122,2025-07-01 04:43:06,dell inspiron,P12174,False,Bangalore,search
S100122,2025-07-01 04:43:06,casual shoes,,False,Kolkata,purchase
S100122,2025-07-01 05:03:06,lptop under 10000,,False,Delhi,view_details
S100122,2025-07-01 04:53:06,rebbok,P12774,False,Kolkata,view_details
S100123,2025-07-02 10:47:06,mi tv,,True,Jaipur,click
S100124,2025-07-15 00:41:06,phone undr 15000,P14120,False,Kolkata,search
S100124,2025-07-15 00:36:06,h p,P10541,False,Delhi,search
S100124,2025-07-15 00:26:06,case,,False,Kolkata,purchase
S100124,2025-07-15 00:27:06,casual shoes,P11449,False,Delhi,add_to_cart
S100124,2025-07-15 00:27:06,leather strap watch,P12032,False,Lucknow,click
S100125,2025-06-27 21:55:06,cotton t shirt,P13106,False,Chennai,click
S100125,2025-06-27 21:52:06,sony bravia,P13927,False,Chennai,wishlist
S100125,2025-06-27 21:51:06,tv between 10000 and 20000,,False,Pune,search
S100125,2025-06-27 21:40:06,mobile between 10000 and 20000,,True,Lucknow,view_details
S100126,2025-07-12 00:45:06,analog watch,P10215,False,Lucknow,view_details
S100126,2025-07-12 00:51:06,jbl tune,,False,Jaipur,purchase
S100127,2025-07-26 04:41:06,black shoes,P11706,False,Lucknow,search
S100127,2025-07-26 04:26:06,shirt,P13496,False,Delhi,search
S100127,2025-07-26 04:35:06,earbuds under 15000,P12490,False,Chennai,search
S100127,2025-07-26 04:31:06,mous,,True,Jaipur,search
S100128,2025-07-27 10:15:06,nkie,P10804,False,Chennai,view_details
S100128,2025-07-27 10:24:06,apple wacth,P13766,False,Chennai,purchase
S100128,2025-07-27 10:20:06,watch under 15000,P11783,False,Pune,search
S100128,2025-07-27 10:16:06,lenovo thnkpad,,False,Hyderabad,search
S100128,2025-07-27 10:14:06,phone above 10000,P14267,False,Mumbai,click
S100128,2025-07-27 10:17:06,ssd laptop,P13395,False,Hyderabad,wishlist
S100128,2025-07-27 10:09:06,rbuds under 5000,P11599,False,Chennai,add_to_cart
S100128,2025-07-27 10:04:06,realme 11 pro,,False,Pune,search
S100128,2025-07-27 10:02:06,addidas,,True,Kolkata,search
S100129,2025-07-08 13:41:06,fast chargng mobile,,False,Hyderabad,view_details
S100129,2025-07-08 13:30:06,casual shoes,,False,Chennai,search
S100129,2025-07-08 13:32:06,mobil under 5000,P12630,False,Hyderabad,view_details
S100130,2025-07-26 22:44:06,tv belo 5000,P14598,False,Pune,add_to_cart
S100130,2025-07-26 22:43:06,straight fit jeans,P10664,False,Ahmedabad,view_details
S100130,2025-07-26 22:37:06,acer aspire,,False,Delhi,search
S100131,2025-07-10 09:39:06,xiaomi redmi note 13,P12789,True,Pune,search
S100132,2025-07-10 06:40:06,digital watch,P13180,False,Hyderabad,click
S100132,2025-07-10 06:27:06,samsng,P11037,False,Delhi,view_details
S100132,2025-07-10 06:25:06,earbuds under 30000,P14350,False,Lucknow,add_to_cart
S100132,2025-07-10 06:23:06,sony bravia,P13844,False,Ahmedabad,click
S100132,2025-07-10 06:35:06,65 inch tv,P13132,True,Hyderabad,view_details
S100133,2025-06-28 00:04:06,sneakrs,P14717,False,Pune,search
S100134,2025-07-27 07:35:06,case,P12561,False,Kolkata,compare
S100134,2025-07-27 07:14:06,acer aspire,P11343,False,Bangalore,click
S100134,2025-07-27 07:17:06,phone above 10000,,False,Delhi,search
S100134,2025-07-27 07:12:06,hp victus,P12160,False,Pune,add_to_cart
S100135,2025-07-23 02:20:06,acer aspire,P11840,False,Pune,view_details
S100135,2025-07-23 02:29:06,white shoes,P14503,False,Mumbai,add_to_cart
S100135,2025-07-23 02:43:06,tablet,P12559,True,Kolkata,search
S100136,2025-07-03 14:44:06,gamng mouse,P10202,False,Jaipur,search
S100136,2025-07-03 14:47:06,xiomi,,False,Mumbai,add_to_cart
S100136,2025-07-03 14:42:06,cotton t shirt,,False,Pune,search
S100136,2025-07-03 14:43:06,realme 11 pro,P12066,False,Chennai,view_details
S100136,2025-07-03 14:39:06,mobile belo 5000,,False,Kolkata,search
S100136,2025-07-03 14:36:06,ikea,P14393,True,Jaipur,wishlist
S100137,2025-07-08 13:18:06,analog watch,P13052,False,Lucknow,search
S100137,2025-07-08 13:10:06,fitbit charge,P12252,False,Lucknow,click
S100137,2025-07-08 13:28:06,asuss,P13583,False,Mumbai,add_to_cart
S100137,2025-07-08 13:26:06,rbuds under 5000,P10834,False,Chennai,add_to_cart
S100138,2025-06-29 02:56:06,hoodi,,False,Kolkata,click
S100138,2025-06-29 02:50:06,laptop abov 20000,P11961,True,Mumbai,search
S100139,2025-07-23 12:08:06,notbook,,False,Lucknow,add_to_cart
S100139,2025-07-23 12:22:06,sneakers between 10000 and 20000,P11214,False,Ahmedabad,click
S100139,2025-07-23 12:02:06,casual shoes,P11295,False,Hyderabad,view_details
S100139,2025-07-23 12:12:06,leather strap watch,,True,Ahmedabad,view_details
S100140,2025-07-01 01:22:06,5g smartphone,,False,Pune,add_to_cart
S100140,2025-07-01 01:19:06,casual shoes,P10817,False,Pune,view_details
S100140,2025-07-01 01:13:06,iphone 14,P14793,False,Pune,search
S100141,2025-06-29 06:55:06,smartphon,P14577,False,Jaipur,click
S100142,2025-07-28 00:46:06,headphones below 5000,,True,Ahmedabad,add_to_cart
S100143,2025-07-11 17:52:06,computer under 30000,P12290,False,Ahmedabad,wishlist
S100143,2025-07-11 17:53:06,asus rog,P12611,False,Pune,click
S100143,2025-07-11 18:04:06,puma,,False,Jaipur,search
S100143,2025-07-11 17:57:06,hdphons below 20000,,False,Pune,click
S100143,2025-07-11 17:52:06,gaming laptop,,False,Ahmedabad,click
S100144,2025-07-27 13:03:06,oneplus 11,P10736,False,Pune,search
S100144,2025-07-27 13:05:06,metal strap watch,P11617,False,Ahmedabad,compare
S100144,2025-07-27 12:51:06,tv below 5000,,False,Bangalore,click
S100145,2025-07-15 23:12:06,hoodie,P14923,False,Ahmedabad,wishlist
S100145,2025-07-15 23:11:06,sony,P11437,False,Lucknow,view_details
S100146,2025-06-30 09:56:06,straight fit jeans,P10077,False,Hyderabad,view_details
S100146,2025-06-30 10:02:06,charger,,False,Mumbai,search
S100146,2025-06-30 09:44:06,ikia,P10703,False,Delhi,click
S100146,2025-06-30 10:00:06,samsung 55 inch tv,P12581,False,Bangalore,click
S100146,2025-06-30 09:53:06,sneakers under 20000,P13454,False,Mumbai,search
S100147,2025-07-06 06:31:06,rbuds under 10000,P10785,False,Lucknow,click
S100148,2025-07-21 22:30:06,sneakers under 20000,,False,Mumbai,click
S100149,2025-07-22 10:21:06,zarra,P11243,False,Chennai,purchase
S100149,2025-07-22 10:28:06,runing shoes,P10181,False,Hyderabad,click
S100149,2025-07-22 10:16:06,oneplus 11,P10882,False,Bangalore,click
S100149,2025-07-22 10:01:06,addidas,P12694,False,Mumbai,click
S100150,2025-07-04 08:34:06,hdphons under 10000,P10791,False,Delhi,purchase
S100150,2025-07-04 08:38:06,chargr,P10813,False,Ahmedabad,add_to_cart
S100150,2025-07-04 08:46:06,oneplus buds,,False,Mumbai,click
S100150,2025-07-04 08:35:06,gaming headphones,,True,Lucknow,compare
S100151,2025-07-15 20:35:06,garmin forerunner,P10438,False,Bangalore,click
S100151,2025-07-15 20:35:06,mi tv,,False,Ahmedabad,compare
S100151,2025-07-15 20:59:06,blutooth keyboard,P12653,True,Jaipur,purchase
S100152,2025-07-01 05:16:06,gamng mouse,P12344,False,Kolkata,search
S100152,2025-07-01 04:57:06,jbl tune,,False,Mumbai,search
S100153,2025-07-05 21:03:06,mobil under 5000,P12878,False,Lucknow,add_to_cart
S100153,2025-07-05 21:10:06,blutooth headphones,P11696,True,Delhi,compare
S100154,2025-07-16 18:46:06,garmin foreruner,,True,Kolkata,search
S100155,2025-07-25 06:17:06,lnovo thinkpad,P13311,False,Chennai,search
S100155,2025-07-25 06:29:06,65 inch tv,,False,Chennai,view_details
S100155,2025-07-25 06:37:06,oled tv,P14339,False,Bangalore,click
S100155,2025-07-25 06:44:06,snkrs below 5000,P14671,False,Delhi,add_to_cart
S100155,2025-07-25 06:16:06,iphone 13,P14680,False,Delhi,search
S100155,2025-07-25 06:37:06,snkrs below 10000,,True,Mumbai,view_details
S100156,2025-07-12 22:06:06,earbuds,P14874,False,Jaipur,click
S100156,2025-07-12 22:29:06,oneplus nord,P12487,True,Mumbai,view_details
S100157,2025-07-11 17:16:06,blutooth keyboard,P14115,False,Kolkata,add_to_cart
S100157,2025-07-11 17:05:06,gamng headphones,P11959,False,Jaipur,click
S100157,2025-07-11 17:08:06,sports shoes,,False,Kolkata,purchase
S100157,2025-07-11 17:23:06,mobil under 20000,P10295,False,Lucknow,compare
S100157,2025-07-11 17:16:06,oneplus buds,P11267,True,Kolkata,click
S100158,2025-06-30 15:04:06,analog watch,P12831,True,Delhi,view_details
S100159,2025-07-01 06:04:06,l g,P13801,False,Mumbai,search
S100159,2025-07-01 05:59:06,headphones under 5000,,True,Mumbai,search
S100160,2025-07-20 14:01:06,hp victus,P14054,False,Kolkata,search
S100160,2025-07-20 13:46:06,oneplus,P10186,True,Ahmedabad,wishlist
S100161,2025-07-19 10:56:06,laptop below 10000,P12811,False,Lucknow,add_to_cart
S100161,2025-07-19 10:53:06,shoes under 20000,P10507,False,Jaipur,add_to_cart
S100162,2025-07-12 00:27:06,oneplus,,False,Jaipur,add_to_cart
S100162,2025-07-12 00:32:06,watch under 15000,P12725,False,Lucknow,search
S100162,2025-07-12 00:19:06,straight fit jeans,,True,Delhi,search
S100163,2025-07-26 09:01:06,sony bravia,,False,Jaipur,view_details
S100163,2025-07-26 08:43:06,blue jeans,,False,Chennai,view_details
S100163,2025-07-26 08:51:06,speakr,P10342,True,Jaipur,search
S100164,2025-07-25 09:08:06,xiaomi redmi note 13,P13792,False,Chennai,wishlist
S100164,2025-07-25 08:52:06,oneplus 11,P14657,False,Delhi,view_details
S100164,2025-07-25 08:51:06,watch below 10000,P11099,True,Chennai,add_to_cart
S100165,2025-07-12 13:25:06,digital watch,P14892,False,Jaipur,search
S100165,2025-07-12 13:28:06,adiads ultraboost,,False,Kolkata,search
S100165,2025-07-12 13:18:06,speaker,,False,Bangalore,search
S100166,2025-07-08 02:06:06,xiaomi redmi note 13,P10526,True,Bangalore,click
S100167,2025-07-02 13:28:06,hdphons below 20000,P10922,True,Chennai,add_to_cart
S100168,2025-07-12 18:29:06,casual shoes,,False,Lucknow,add_to_cart
S100168,2025-07-12 18:45:06,wtch under 10000,,False,Ahmedabad,wishlist
S100168,2025-07-12 18:30:06,aple,P11768,False,Lucknow,view_details
S100168,2025-07-12 18:28:06,headphones between 10000 and 20000,P14101,True,Lucknow,wishlist
S100169,2025-07-24 12:55:06,vvo,P12547,False,Mumbai,add_to_cart
S100169,2025-07-24 12:52:06,levis,,False,Bangalore,click
S100169,2025-07-24 13:11:06,ssd laptop,P14431,False,Ahmedabad,view_details
S100169,2025-07-24 13:07:06,earbuds under 30000,P14884,False,Pune,add_to_cart
S100169,2025-07-24 13:06:06,xiaomi redmi note 13,,False,Delhi,click
S100170,2025-07-16 11:36:06,analog watch,P11597,True,Delhi,add_to_cart
S100171,2025-07-14 09:09:06,garmin forerunner,,False,Mumbai,add_to_cart
S100171,2025-07-14 09:17:06,watch undr 10000,,False,Jaipur,click
S100171,2025-07-14 09:26:06,gamng laptop,,False,Lucknow,add_to_cart
S100171,2025-07-14 09:01:06,laptap,P14684,False,Bangalore,purchase
S100172,2025-07-25 23:38:06,earbuds under 50000,P13987,False,Mumbai,wishlist
S100172,2025-07-25 23:16:06,tv under 30000,,False,Lucknow,click
S100172,2025-07-25 23:45:06,ikea,P12025,False,Lucknow,search
S100173,2025-07-02 13:03:06,sneakers between 10000 and 20000,,False,Jaipur,view_details
S100173,2025-07-02 13:05:06,sports shoes,,False,Mumbai,compare
S100173,2025-07-02 13:07:06,sneakers above 20000,P11924,False,Jaipur,purchase
S100173,2025-07-02 13:18:06,running shoes,,True,Lucknow,search
S100174,2025-07-06 23:47:06,watch under 10000,,False,Chennai,search
S100174,2025-07-06 23:45:06,tablet,P14148,True,Kolkata,click
S100175,2025-07-26 00:41:06,tablit,P11924,True,Bangalore,click
S100176,2025-07-23 04:41:06,mobile under 5000,P12524,False,Jaipur,add_to_cart
S100176,2025-07-23 04:27:06,sneakers below 10000,P13245,True,Bangalore,add_to_cart
S100177,2025-07-25 15:08:06,samsung galaxy buds,,False,Pune,click
S100177,2025-07-25 15:03:06,phone undr 15000,P10206,False,Delhi,search
S100177,2025-07-25 15:19:06,led tv,P14877,True,Delhi,search
S100178,2025-07-24 08:39:06,samsug galaxy a54,P10954,False,Hyderabad,purchase
S100178,2025-07-24 08:26:06,blue jeans,,False,Hyderabad,search
S100178,2025-07-24 08:27:06,reebok,P10018,False,Hyderabad,view_details
S100179,2025-07-23 10:52:06,tv,,False,Bangalore,search
S100179,2025-07-23 10:40:06,oneplus 11,P11866,False,Kolkata,search
S100179,2025-07-23 10:57:06,snkrs below 20000,P13680,False,Chennai,compare
S100179,2025-07-23 10:34:06,casual shoes,P14026,True,Chennai,add_to_cart
S100180,2025-07-08 17:36:06,realmi,P12243,False,Mumbai,add_to_cart
S100180,2025-07-08 17:35:06,airpods pro,P10987,False,Chennai,add_to_cart
S100180,2025-07-08 17:36:06,laptop,P14410,False,Pune,click
S100181,2025-07-10 21:53:06,black jeans,P13315,False,Bangalore,click
S100181,2025-07-10 21:57:06,lenvo,P14920,False,Hyderabad,view_details
S100181,2025-07-10 22:00:06,lg,P14170,False,Jaipur,click
S100182,2025-07-05 09:20:06,lenovo ideapad,,True,Jaipur,wishlist
S100183,2025-07-04 18:33:06,xiaomi redmi note 13,,False,Hyderabad,add_to_cart
S100183,2025-07-04 18:31:06,mobil under 20000,,False,Chennai,add_to_cart
S100183,2025-07-04 18:53:06,tvx under 50000,,False,Lucknow,search
S100183,2025-07-04 18:29:06,mobile phone,P14385,True,Jaipur,click
S100184,2025-07-08 02:18:06,boat airdopes,P10540,False,Mumbai,search
S100184,2025-07-08 02:02:06,smartphon,P13880,False,Chennai,search
S100184,2025-07-08 02:23:06,tv under 30000,P11344,False,Bangalore,search
S100184,2025-07-08 02:00:06,5g smartphone,P14177,True,Delhi,search
S100185,2025-07-02 03:24:06,apple,P10932,False,Lucknow,click
S100185,2025-07-02 03:47:06,adidas ultraboost,,False,Chennai,view_details
S100186,2025-07-20 21:55:06,samsung galaxy s24,P14912,False,Ahmedabad,search
S100186,2025-07-20 21:56:06,oneplus nord,,False,Ahmedabad,search
S100187,2025-06-30 03:32:06,dell xps 13,,False,Kolkata,search
S100187,2025-06-30 03:31:06,sony bravia,P13274,False,Delhi,click
S100187,2025-06-30 03:34:06,snkrs below 5000,,True,Bangalore,search
S100188,2025-07-17 19:23:06,samsung galaxy s24,P12615,False,Chennai,view_details
S100188,2025-07-17 19:16:06,asus,P13889,True,Hyderabad,add_to_cart
S100189,2025-07-20 16:05:06,headphones below 5000,P14371,False,Pune,view_details
S100189,2025-07-20 15:51:06,watch below 5000,P14441,False,Bangalore,search
S100189,2025-07-20 15:51:06,asus,P10145,False,Bangalore,search
S100189,2025-07-20 15:55:06,xiaomi redmi note 13,,False,Mumbai,search
S100189,2025-07-20 16:10:06,asus rog,P14238,False,Hyderabad,view_details
S100189,2025-07-20 16:09:06,iphone 14,,False,Mumbai,search
S100189,2025-07-20 15:57:06,casual shoes,,False,Mumbai,click
S100190,2025-07-01 07:01:06,xiaomi redmi note 13,,False,Kolkata,view_details
S100190,2025-07-01 06:53:06,realme,P14538,False,Bangalore,click
S100190,2025-07-01 06:48:06,sony bravia,P14918,False,Chennai,wishlist
S100191,2025-07-24 20:54:06,puma rs-x,P11671,False,Ahmedabad,view_details
S100191,2025-07-24 21:17:06,gaming laptop,P10831,False,Ahmedabad,compare
S100191,2025-07-24 20:58:06,snkrs below 10000,P14629,False,Hyderabad,add_to_cart
S100191,2025-07-24 21:01:06,sony wh-100xm5,P10762,False,Chennai,search
S100191,2025-07-24 21:15:06,realme watch,P13013,False,Bangalore,click
S100192,2025-07-02 09:58:06,oneplus buds,P14322,False,Ahmedabad,click
S100192,2025-07-02 10:09:06,smartphon,,False,Bangalore,view_details
S100193,2025-07-23 14:12:06,formal shirt,P14398,False,Jaipur,search
S100193,2025-07-23 14:17:06,iphone 14,P10550,False,Mumbai,search
S100193,2025-07-23 13:54:06,shoes under 15000,P13007,False,Chennai,search
S100193,2025-07-23 14:15:06,smart tv,P11242,False,Pune,view_details
S100193,2025-07-23 14:05:06,mobil under 5000,P12155,False,Pune,click
S100193,2025-07-23 13:54:06,65 inch tv,P10907,True,Delhi,search
S100194,2025-07-16 08:48:06,levis,,False,Pune,click
S100194,2025-07-16 08:48:06,prestig,P13739,True,Ahmedabad,purchase
S100195,2025-06-29 07:15:06,laptop abov 20000,,False,Mumbai,compare
S100195,2025-06-29 07:27:06,running shoes,,False,Ahmedabad,search
S100195,2025-06-29 07:32:06,casual shoes,,False,Ahmedabad,add_to_cart
S100196,2025-07-14 12:02:06,oled tv,P12069,False,Delhi,compare
S100196,2025-07-14 12:07:06,mobil phone,,False,Pune,search
S100196,2025-07-14 12:07:06,jbl tune,,False,Lucknow,add_to_cart
S100196,2025-07-14 12:24:06,earbuds,P13248,False,Pune,search
S100196,2025-07-14 12:11:06,oled tv,P14425,False,Hyderabad,wishlist
S100196,2025-07-14 11:57:06,l g,P12247,False,Delhi,search
S100196,2025-07-14 12:24:06,gaming headphones,P11618,False,Hyderabad,view_details
S100196,2025-07-14 11:59:06,acer aspire,P13329,True,Bangalore,click
S100197,2025-07-12 22:49:06,samsung 55 inch tv,P10305,False,Jaipur,search
S100197,2025-07-12 23:16:06,xiaomi redmi note 13,,False,Hyderabad,view_details
S100197,2025-07-12 23:02:06,puma,,False,Mumbai,click
S100197,2025-07-12 23:13:06,headphones undr 20000,P14693,False,Hyderabad,add_to_cart
S100197,2025-07-12 23:00:06,prestige,P11699,True,Delhi,compare
S100198,2025-07-24 22:24:06,hdphons below 20000,P10974,False,Hyderabad,search
S100198,2025-07-24 22:31:06,leather strap watch,,False,Kolkata,click
S100199,2025-07-17 11:43:06,levis,P13861,False,Mumbai,view_details
S100199,2025-07-17 11:27:06,watch below 10000,,False,Jaipur,view_details
S100199,2025-07-17 11:29:06,watch under 15000,P10338,False,Hyderabad,purchase
S100199,2025-07-17 11:42:06,asus,P10492,True,Ahmedabad,view_details
