query_id,token,tag
Q000434,maker,B-PRODUCT
Q000435,smart,B-PRODUCT
Q000435,thermostat,B-PRODUCT
Q000435,nest,B-BRAND
Q000436,drone,B-PRODUCT
Q000436,with,O
Q000436,camera,B-PRODUCT
Q000436,4k,B-FEATURE
Q000437,electric,B-PRODUCT
Q000437,scooter,B-PRODUCT
Q000437,adult,O
Q000438,portable,B-PRODUCT
Q000438,speaker,B-PRODUCT
Q000438,bluetooth,B-PRODUCT
Q000438,jbl,B-BRAND
Q000439,espresso,B-PRODUCT
Q000439,machine,B-PRODUCT
Q000439,automatic,B-FEATURE
Q000440,yoga,B-PRODUCT
Q000440,accessories,B-PRODUCT
Q000441,water,B-PRODUCT
Q000441,filter,B-PRODUCT
Q000441,pitcher,O
Q000441,brita,B-BRAND
Q000442,smart,B-PRODUCT
Q000442,bulb,B-PRODUCT
Q000442,philips,B-BRAND
Q000442,hue,O
Q000443,electric,B-PRODUCT
Q000443,guitar,B-PRODUCT
Q000443,beginner,O
Q000443,kit,B-PRODUCT
Q000444,air,B-PRODUCT
Q000444,purifier,B-PRODUCT
Q000444,hepa,O
Q000444,filter,B-PRODUCT
Q000445,desk,O
Q000445,chair,B-PRODUCT
Q000445,ergonomic,B-FEATURE
Q000446,portable,B-PRODUCT
Q000446,storage,B-PRODUCT
Q000447,blu-ray,B-PRODUCT
Q000447,player,B-PRODUCT
Q000447,4k,B-FEATURE
Q000448,virtual,B-PRODUCT
Q000448,reality,I-PRODUCT
Q000448,headset,B-PRODUCT
Q000448,oculus,B-BRAND
Q000449,home,B-PRODUCT
Q000449,theatre,I-PRODUCT
Q000449,system,O
Q000449,soundbar,O
Q000450,fitness,B-PRODUCT
Q000450,tracker,I-PRODUCT
Q000450,garmin,B-BRAND
Q000451,solar,B-PRODUCT
Q000451,power,B-PRODUCT
Q000451,bank,B-PRODUCT
Q000452,baby,B-PRODUCT
Q000452,gear,B-PRODUCT
Q000453,electric,B-PRODUCT
Q000453,shaver,I-PRODUCT
Q000453,philips,B-BRAND
Q000454,portable,B-PRODUCT
Q000454,projector,B-PRODUCT
Q000454,mini,B-SIZE
Q000455,smart,B-PRODUCT
Q000455,lock,I-PRODUCT
Q000455,door,O
Q000456,digital,B-PRODUCT
Q000456,camera,B-PRODUCT
Q000456,mirrorless,O
Q000457,electric,B-PRODUCT
Q000457,toothbrush,B-PRODUCT
Q000457,oral-b,O
Q000458,pet,B-PRODUCT
Q000458,supplies,I-PRODUCT
Q000459,noise,B-FEATURE
Q000459,cancelling,B-PRODUCT
Q000459,earbuds,B-PRODUCT
Q000460,gaming,B-PRODUCT
Q000460,headset,B-PRODUCT
Q000460,wireless,B-PRODUCT
Q000461,portable,B-PRODUCT
Q000461,ssd,B-FEATURE
Q000461,1tb,O
Q000462,smart,B-PRODUCT
Q000462,home,B-CATEGORY
Q000462,hub,O
Q000462,alexa,B-BRAND
Q000463,external,O
Q000463,graphics,B-PRODUCT
Q000463,card,B-FEATURE
Q000463,enclosure,O
Q000464,kitchen,B-PRODUCT
Q000464,appliances,B-CATEGORY
Q000465,portable,B-PRODUCT
Q000465,air,I-PRODUCT
Q000465,conditioner,O
Q000466,standing,B-PRODUCT
Q000466,desk,I-PRODUCT
Q000466,electric,O
Q000467,projector,B-PRODUCT
Q000467,screen,B-PRODUCT
Q000467,pull,O
Q000467,down,O
Q000468,bluetooth,B-PRODUCT
Q000468,fm,I-PRODUCT
Q000468,transmitter,B-PRODUCT
Q000468,car,O
Q000469,gaming,B-PRODUCT
Q000469,chair,B-PRODUCT
Q000469,ergonomic,B-FEATURE
Q000470,outdoor,B-PRODUCT
Q000470,gear,B-PRODUCT
Q000471,smart,B-PRODUCT
Q000471,doorbell,B-PRODUCT
Q000471,ring,B-BRAND
Q000472,robot,B-PRODUCT
Q000472,building,I-PRODUCT
Q000472,kit,B-PRODUCT
Q000472,kids,O
Q000473,portable,B-PRODUCT
Q000473,monitor,B-PRODUCT
Q000473,usb-c,O
Q000474,drone,B-PRODUCT
Q000474,dji,B-BRAND
Q000474,mini,B-SIZE
Q000474,2,O
Q000475,electric,B-PRODUCT
Q000475,bike,B-PRODUCT
Q000475,mountain,O
Q000476,home,B-PRODUCT
Q000476,cleaning,B-PRODUCT
Q000476,appliances,B-CATEGORY
Q000477,virtual,B-PRODUCT
Q000477,assistant,B-PRODUCT
Q000477,smart,B-FEATURE
Q000477,speaker,B-PRODUCT
Q000478,smart,B-PRODUCT
Q000478,scale,B-PRODUCT
Q000478,body,O
Q000478,fat,O
Q000479,robot,B-PRODUCT
Q000479,vacuum,B-PRODUCT
Q000479,with,O
Q000479,mop,O
Q000480,portable,B-PRODUCT
Q000480,solar,B-FEATURE
Q000480,panel,B-PRODUCT
Q000480,charger,B-PRODUCT
Q000481,electric,B-PRODUCT
Q000481,bike,B-PRODUCT
Q000481,folding,O
Q000482,beauty,B-PRODUCT
Q000482,products,I-PRODUCT
Q000483,smart,B-PRODUCT
Q000483,water,I-PRODUCT
Q000483,bottle,B-PRODUCT
Q000484,portable,B-PRODUCT
Q000484,espresso,B-PRODUCT
Q000484,maker,B-PRODUCT
Q000485,smart,B-PRODUCT
Q000485,garden,B-PRODUCT
Q000485,system,O
Q000486,electric,B-PRODUCT
Q000486,standing,B-PRODUCT
Q000486,desk,I-PRODUCT
Q000486,converter,B-PRODUCT
Q000487,portable,B-PRODUCT
Q000487,washing,B-PRODUCT
Q000487,machine,B-PRODUCT
Q000488,camping,B-PRODUCT
Q000488,gear,B-PRODUCT
Q000489,smart,B-PRODUCT
Q000489,pet,B-CATEGORY
Q000489,feeder,B-PRODUCT
Q000489,camera,B-PRODUCT
Q000490,automatic,B-PRODUCT
Q000490,curtain,B-PRODUCT
Q000490,opener,O
Q000491,smart,B-PRODUCT
Q000491,trash,B-PRODUCT
Q000491,can,O
Q000491,automatic,B-FEATURE
Q000492,uv,B-PRODUCT
Q000492,light,I-PRODUCT
Q000492,toothbrush,B-PRODUCT
Q000492,sanitizer,B-PRODUCT
Q000493,portable,B-PRODUCT
Q000493,camping,I-PRODUCT
Q000493,shower,B-PRODUCT
Q000494,gardening,B-PRODUCT
Q000494,tools,B-PRODUCT
Q000495,electric,B-PRODUCT
Q000495,car,I-PRODUCT
Q000495,charger,B-PRODUCT
Q000495,home,B-CATEGORY
Q000496,smart,B-PRODUCT
Q000496,luggage,B-PRODUCT
Q000496,gps,B-FEATURE
Q000496,tracking,B-PRODUCT
Q000497,portable,B-PRODUCT
Q000497,air,B-PRODUCT
Q000497,purifier,B-PRODUCT
Q000497,car,O
Q000498,electric,O
Q000498,wine,O
Q000498,opener,O
Q000498,set,O
Q000499,red,B-COLOR
Q000499,t-shirt,O
Q000499,for,O
Q000499,men,O
Q000500,women's,O
Q000500,running,B-PRODUCT
Q000500,shoes,B-PRODUCT
Q000500,size,O
Q000500,7,O
Q000501,laptop,B-PRODUCT
Q000501,backpack,B-PRODUCT
Q000501,15,O
Q000501,inch,O
Q000502,men's,O
Q000502,denim,B-MATERIAL
Q000502,jacket,O
Q000503,water,O
Q000503,bottle,B-PRODUCT
Q000503,insulated,O
Q000504,over-ear,O
Q000504,headphones,B-PRODUCT
Q000505,dog,B-PRODUCT
Q000505,food,B-PRODUCT
Q000505,grain-free,O
Q000506,travel,B-CATEGORY
Q000506,pillow,O
Q000506,memory,B-FEATURE
Q000506,foam,O
Q000507,external,O
Q000507,hard,B-PRODUCT
Q000507,drive,B-PRODUCT
Q000507,1tb,O
Q000508,resistance,O
Q000508,bands,O
Q000508,set,O
Q000509,cat,O
Q000509,scratching,O
Q000509,post,O
Q000510,espresso,B-PRODUCT
Q000510,machine,B-PRODUCT
Q000511,fitness,B-PRODUCT
Q000511,tracker,I-PRODUCT
Q000511,waterproof,B-FEATURE
Q000512,mechanical,O
Q000512,keyboard,B-PRODUCT
Q000512,brown,B-COLOR
Q000512,switches,O
Q000513,webcam,O
Q000513,1080p,O
Q000514,baby,B-CATEGORY
Q000514,monitor,B-PRODUCT
Q000514,with,O
Q000514,camera,B-PRODUCT
Q000515,beard,O
Q000515,trimmer,O
Q000515,waterproof,B-FEATURE
Q000516,blender,B-PRODUCT
Q000516,high,O
Q000516,power,B-PRODUCT
Q000517,cat,O
Q000517,litter,O
Q000517,box,O
Q000517,self,O
Q000517,cleaning,B-PRODUCT
Q000518,portable,B-PRODUCT
Q000518,speaker,B-PRODUCT
Q000518,bluetooth,B-PRODUCT
Q000519,ssd,B-FEATURE
Q000519,external,O
Q000519,500gb,O
Q000520,massage,O
Q000520,gun,O
Q000520,deep,O
Q000520,tissue,O
Q000521,ergonomic,B-PRODUCT
Q000521,chair,B-PRODUCT
Q000521,office,B-CATEGORY
Q000522,instant,O
Q000522,pot,O
Q000522,multi-cooker,O
Q000523,sleeping,O
Q000523,bag,B-PRODUCT
Q000523,lightweight,B-SIZE
Q000524,smart,B-PRODUCT
Q000524,home,B-CATEGORY
Q000524,hub,O
Q000524,zigbee,O
Q000525,fish,O
Q000525,tank,O
Q000525,filter,B-PRODUCT
Q000526,humidifier,O
Q000526,cool,O
Q000526,mist,O
Q000527,dash,O
Q000527,cam,O
Q000527,front,B-FEATURE
Q000527,and,O
Q000527,rear,O
Q000528,electric,B-PRODUCT
Q000528,bike,B-PRODUCT
Q000528,commuter,O
Q000529,usb,B-FEATURE
Q000529,microphone,O
Q000529,condenser,O
Q000530,home,B-CATEGORY
Q000530,security,B-PRODUCT
Q000530,camera,B-PRODUCT
Q000530,outdoor,B-CATEGORY
Q000531,pressure,O
Q000531,washer,O
Q000531,electric,O
Q000532,quadcopter,O
Q000532,with,O
Q000532,gps,B-FEATURE
Q000533,camping,O
Q000533,stove,O
Q000533,portable,B-SIZE
Q000534,portable,B-SIZE
Q000534,bluetooth,B-PRODUCT
Q000534,speaker,B-PRODUCT
Q000534,jbl,B-BRAND
Q000535,electric,B-PRODUCT
Q000535,kettle,B-PRODUCT
Q000535,fast,O
Q000535,boil,O
Q000536,percussion,O
Q000536,massager,O
Q000537,smart,B-FEATURE
Q000537,light,O
Q000537,bulbs,O
Q000537,philips,B-BRAND
Q000537,hue,O
Q000538,slow,O
Q000538,cooker,B-PRODUCT
Q000538,programmable,O
Q000539,security,B-PRODUCT
Q000539,system,O
Q000539,wireless,B-PRODUCT
Q000540,espresso,B-PRODUCT
Q000540,grinder,O
Q000540,burr,O
Q000541,mini,B-SIZE
Q000541,projector,B-PRODUCT
Q000541,hdmi,B-FEATURE
Q000542,backpack,B-PRODUCT
Q000542,with,O
Q000542,laptop,B-PRODUCT
Q000542,compartment,O
Q000543,car,O
Q000543,jump,O
Q000543,starter,O
Q000543,portable,B-SIZE
Q000544,wireless,B-PRODUCT
Q000544,charging,O
Q000544,pad,O
Q000544,iphone,O
Q000545,foldable,B-FEATURE
Q000545,electric,B-PRODUCT
Q000545,bike,B-PRODUCT
Q000546,digital,B-FEATURE
Q000546,picture,O
Q000546,frame,O
Q000546,wifi,B-FEATURE
Q000547,robot,B-PRODUCT
Q000547,lawn,O
Q000547,mower,O
Q000548,magnetic,O
Q000548,car,O
Q000548,mount,O
Q000548,phone,B-PRODUCT
Q000549,solar,B-PRODUCT
Q000549,power,B-PRODUCT
Q000549,bank,B-PRODUCT
Q000549,waterproof,B-FEATURE
Q000550,apple,B-BRAND
Q000550,watch,B-PRODUCT
Q000550,series,O
Q000550,8,O
Q000551,smart,B-FEATURE
Q000551,door,O
Q000551,lock,O
Q000551,keyless,O
Q000552,electric,B-PRODUCT
Q000552,shaver,I-PRODUCT
Q000552,wet,O
Q000552,dry,O
Q000553,tea,O
Q000553,kettle,B-PRODUCT
Q000553,stainless,B-MATERIAL
Q000553,steel,B-MATERIAL
Q000554,solar,B-FEATURE
Q000554,panel,B-PRODUCT
Q000554,portable,B-SIZE
Q000555,smart,B-FEATURE
Q000555,plug,O
Q000555,alexa,B-BRAND
Q000555,compatible,B-PRODUCT
Q000556,apple,B-BRAND
Q000556,ipad,O
Q000556,air,O
Q000557,home,B-PRODUCT
Q000557,theatre,I-PRODUCT
Q000557,system,O
Q000558,fitness,B-CATEGORY
Q000558,bike,B-PRODUCT
Q000558,stationary,O
Q000559,french,O
Q000559,press,O
Q000559,coffee,B-PRODUCT
Q000559,maker,B-PRODUCT
Q000560,travel,B-CATEGORY
Q000560,suitcase,O
Q000560,carry-on,O
Q000561,portable,B-SIZE
Q000561,fan,O
Q000561,rechargeable,B-FEATURE
Q000562,wireless,B-PRODUCT
Q000562,earbuds,B-PRODUCT
Q000562,with,O
Q000562,charging,O
Q000562,case,B-PRODUCT
Q000563,smart,B-PRODUCT
Q000563,scale,B-PRODUCT
Q000563,body,O
Q000563,composition,O
Q000564,outdoor,B-CATEGORY
Q000564,security,B-PRODUCT
Q000564,camera,B-PRODUCT
Q000564,wifi,B-FEATURE
Q000565,phone,B-PRODUCT
Q000565,holder,O
Q000565,for,O
Q000565,car,O
Q000565,vent,O
Q000566,smartwatch,B-PRODUCT
Q000566,samsung,B-BRAND
Q000566,galaxy,O
Q000567,automatic,B-FEATURE
Q000567,pet,B-CATEGORY
Q000567,feeder,B-PRODUCT
Q000568,mini,B-SIZE
Q000568,fridge,O
Q000568,for,O
Q000568,bedroom,O
Q000569,led,O
Q000569,strip,O
Q000569,lights,O
Q000569,smart,B-FEATURE
Q000570,portable,B-PRODUCT
Q000570,solar,B-FEATURE
Q000570,charger,B-PRODUCT
Q000571,wireless,B-PRODUCT
Q000571,charging,O
Q000571,stand,O
Q000572,organic,B-PRODUCT
Q000572,cotton,B-PRODUCT
Q000572,t-shirts,I-PRODUCT
Q000572,for,O
Q000572,men,O
Q000573,best,O
Q000573,noise,B-FEATURE
Q000573,cancelling,B-PRODUCT
Q000573,headphones,B-PRODUCT
Q000574,running,B-PRODUCT
Q000574,shoes,B-PRODUCT
Q000574,women,O
Q000574,size,O
Q000574,7,O
Q000575,smart,B-PRODUCT
Q000575,home,B-CATEGORY
Q000575,devices,O
Q000575,compatible,B-PRODUCT
Q000575,with,O
Q000575,alexa,B-BRAND
Q000576,dog,B-PRODUCT
Q000576,food,B-PRODUCT
Q000576,for,O
Q000576,sensitive,O
Q000576,stomachs,O
Q000577,yoga,B-PRODUCT
Q000577,mats,I-PRODUCT
Q000577,non-slip,O
Q000578,espresso,B-PRODUCT
Q000578,machine,B-PRODUCT
Q000578,under,B-PRICE_INDICATOR
Q000578,$500,O
Q000579,kids,O
Q000579,toys,B-CATEGORY
Q000579,age,O
Q000579,5-7,O
Q000580,laptop,B-PRODUCT
Q000580,backpack,B-PRODUCT
Q000580,with,O
Q000580,usb,B-FEATURE
Q000580,charging,O
Q000581,air,B-PRODUCT
Q000581,fryer,B-PRODUCT
Q000581,recipes,O
Q000581,cookbook,O
Q000582,gardening,B-PRODUCT
Q000582,tools,B-PRODUCT
Q000582,set,O
Q000583,electric,B-PRODUCT
Q000583,toothbrush,B-PRODUCT
Q000583,sonicare,O
Q000584,instant,O
Q000584,pot,O
Q000584,duo,O
Q000584,crisp,O
Q000585,workout,O
Q000585,clothes,O
Q000585,for,O
Q000585,women,O
Q000585,plus,O
Q000585,size,O
Q000586,portable,B-PRODUCT
Q000586,speaker,B-PRODUCT
Q000586,bluetooth,B-PRODUCT
Q000586,waterproof,B-FEATURE
Q000587,robot,B-PRODUCT
Q000587,vacuum,B-PRODUCT
Q000587,cleaner,B-PRODUCT
Q000587,roomba,O
Q000588,fiction,O
Q000588,books,B-CATEGORY
Q000588,bestsellers,O
Q000589,skincare,B-PRODUCT
Q000589,routine,O
Q000589,for,O
Q000589,acne-prone,O
Q000589,skin,I-PRODUCT
Q000590,smartwatch,B-PRODUCT
Q000590,apple,B-BRAND
Q000590,watch,I-PRODUCT
Q000590,series,O
Q000590,8,O
Q000591,pressure,O
Q000591,washer,O
Q000591,for,O
Q000591,car,O
Q000592,kitchenaid,O
Q000592,stand,O
Q000592,mixer,O
Q000592,attachments,O
Q000593,baby,B-CATEGORY
Q000593,clothes,O
Q000593,newborn,O
Q000593,gender,O
Q000593,neutral,O
Q000594,protein,O
Q000594,powder,O
Q000594,whey,O
Q000594,isolate,O
Q000595,wireless,B-PRODUCT
Q000595,earbuds,B-PRODUCT
Q000595,airpods,O
Q000595,pro,O
Q000596,gaming,B-PRODUCT
Q000596,laptop,B-PRODUCT
Q000596,rtx,B-FEATURE
Q000596,3080,O
Q000597,hiking,O
Q000597,boots,O
Q000597,men,O
Q000597,waterproof,B-FEATURE
Q000598,dresses,O
Q000598,for,O
Q000598,wedding,O
Q000598,guest,O
Q000599,cordless,O
Q000599,vacuum,B-PRODUCT
Q000599,dyson,O
Q000600,baby,B-CATEGORY
Q000600,car,B-PRODUCT
Q000600,seat,B-PRODUCT
Q000600,convertible,O
Q000601,beard,O
Q000601,trimmer,O
Q000601,philips,B-BRAND
Q000601,norelco,O
Q000602,dumbbell,O
Q000602,set,O
Q000602,adjustable,B-FEATURE
Q000603,mens,O
Q000603,watches,B-CATEGORY
Q000603,seiko,O
Q000604,baking,O
Q000604,supplies,O
Q000604,flour,O
Q000605,action,O
Q000605,camera,B-PRODUCT
Q000605,gopro,B-BRAND
Q000606,home,B-CATEGORY
Q000606,security,B-PRODUCT
Q000606,camera,B-PRODUCT
Q000606,system,O
Q000606,wireless,B-PRODUCT
Q000607,board,O
Q000607,games,B-CATEGORY
Q000607,for,O
Q000607,adults,O
Q000608,pet,B-CATEGORY
Q000608,tracker,O
Q000608,gps,B-FEATURE
Q000609,indoor,O
Q000609,plant,B-PRODUCT
Q000609,grow,O
Q000609,lights,O
Q000610,art,B-CATEGORY
Q000610,supplies,O
Q000610,acrylic,O
Q000610,paint,O
Q000610,set,O
Q000611,luggage,B-PRODUCT
Q000611,set,I-PRODUCT
Q000611,spinner,O
Q000611,wheels,O
Q000612,electric,B-PRODUCT
Q000612,shaver,I-PRODUCT
Q000612,for,O
Q000612,men,O
Q000613,smart,B-FEATURE
Q000613,tv,B-PRODUCT
Q000613,65,O
Q000613,inch,O
Q000613,4k,B-FEATURE
Q000614,protein,O
Q000614,bars,O
Q000614,low,O
Q000614,carb,O
Q000615,weighted,O
Q000615,blanket,O
Q000615,adult,O
Q000616,robot,B-PRODUCT
Q000616,building,I-PRODUCT
Q000616,kit,B-PRODUCT
Q000616,for,O
Q000616,kids,O
Q000617,bike,B-PRODUCT
Q000617,helmet,O
Q000617,mips,O
Q000618,webcam,O
Q000618,1080p,O
Q000618,for,O
Q000618,streaming,O
Q000619,non-stick,O
Q000619,pan,O
Q000619,set,O
Q000620,cat,O
Q000620,tree,O
Q000620,scratching,O
Q000620,post,O
Q000621,electric,B-PRODUCT
Q000621,kettle,B-PRODUCT
Q000621,gooseneck,O
Q000622,exercise,O
Q000622,bike,B-PRODUCT
Q000622,stationary,O
Q000623,printer,O
Q000623,all,O
Q000623,in,O
Q000623,one,O
Q000623,wireless,B-PRODUCT
Q000624,baby,B-CATEGORY
Q000624,swing,O
Q000624,bouncer,O
Q000625,kitchen,B-PRODUCT
Q000625,knives,B-PRODUCT
Q000625,set,O
Q000625,german,O
Q000625,steel,B-MATERIAL
Q000626,smart,B-FEATURE
Q000626,door,O
Q000626,lock,O
Q000626,keyless,O
Q000626,entry,O
Q000627,puzzle,O
Q000627,1000,O
Q000627,pieces,O
Q000627,landscape,O
Q000628,acoustic,O
Q000628,guitar,B-PRODUCT
Q000628,beginner,O
Q000628,kit,B-PRODUCT
Q000629,drone,B-PRODUCT
Q000629,for,O
Q000629,kids,O
Q000629,with,O
Q000629,camera,B-PRODUCT
Q000630,pet,B-CATEGORY
Q000630,grooming,O
Q000630,tools,B-PRODUCT
Q000630,deshedding,O
Q000631,backpacking,O
Q000631,tent,B-PRODUCT
Q000631,ultralight,O
Q000632,home,B-CATEGORY
Q000632,gym,O
Q000632,equipment,O
Q000632,full,B-FEATURE
Q000632,body,O
Q000633,car,O
Q000633,dash,O
Q000633,cam,O
Q000633,4k,B-FEATURE
Q000634,fishing,O
Q000634,rod,O
Q000634,and,O
Q000634,reel,O
Q000634,combo,O
Q000635,portable,B-SIZE
Q000635,mini,B-SIZE
Q000635,fridge,O
Q000636,outdoor,B-CATEGORY
Q000636,security,B-PRODUCT
Q000636,cameras,I-PRODUCT
Q000636,wireless,B-PRODUCT
Q000637,smart,B-FEATURE
Q000637,lights,O
Q000637,outdoor,B-CATEGORY
Q000638,bluetooth,B-PRODUCT
Q000638,speaker,B-PRODUCT
Q000638,with,O
Q000638,mic,O
Q000639,gaming,B-PRODUCT
Q000639,headset,B-PRODUCT
Q000639,xbox,O
Q000639,series,O
Q000639,x,O
Q000640,outdoor,B-CATEGORY
Q000640,grill,O
Q000640,propane,O
Q000641,electric,O
Q000641,smoker,O
Q000641,digital,B-FEATURE
Q000642,portable,B-PRODUCT
Q000642,air,I-PRODUCT
Q000642,conditioner,O
Q000642,10000,O
Q000642,btu,O
Q000643,solar,B-PRODUCT
Q000643,power,B-PRODUCT
Q000643,bank,B-PRODUCT
Q000643,for,O
Q000643,camping,O
Q000644,wireless,B-PRODUCT
Q000644,charger,B-PRODUCT
Q000644,iphone,O
Q000644,14,O
Q000645,gaming,B-PRODUCT
Q000645,chair,B-PRODUCT
Q000645,ergonomic,B-FEATURE
Q000645,rgb,O
Q000646,smart,B-PRODUCT
Q000646,lock,I-PRODUCT
Q000646,for,O
Q000646,apartment,O
Q000647,electric,B-PRODUCT
Q000647,toothbrush,B-PRODUCT
Q000647,for,O
Q000647,kids,O
Q000648,home,B-CATEGORY
Q000648,coffee,B-PRODUCT
Q000648,roasting,O
Q000648,machine,B-PRODUCT
Q000649,outdoor,B-CATEGORY
Q000649,fire,O
Q000649,pit,O
Q000649,propane,O
Q000650,nike,B-BRAND
Q000650,running,B-PRODUCT
Q000650,shoes,B-PRODUCT
Q000650,men,O
Q000650,size,O
Q000650,10,O
Q000651,iphone,O
Q000651,15,O
Q000651,pro,O
Q000651,max,O
Q000651,price,B-PRICE_INDICATOR
Q000652,best,O
Q000652,non-stick,O
Q000652,frying,O
Q000652,pan,O
Q000653,samsung,B-BRAND
Q000653,smart,B-FEATURE
Q000653,tv,B-PRODUCT
Q000653,65,O
Q000653,inch,O
Q000654,dog,B-PRODUCT
Q000654,food,B-PRODUCT
Q000654,for,O
Q000654,puppies,O
Q000654,sensitive,O
Q000654,stomach,O
Q000655,sony,B-BRAND
Q000655,headphones,B-PRODUCT
Q000655,noise,B-FEATURE
Q000655,cancelling,B-PRODUCT
Q000656,yoga,B-PRODUCT
Q000656,mat,B-PRODUCT
Q000656,non,O
Q000656,slip,O
Q000656,thick,O
Q000657,mens,O
Q000657,dress,O
Q000657,shirts,O
Q000657,slim,O
Q000657,fit,O
Q000658,coffee,B-PRODUCT
Q000658,maker,B-PRODUCT
Q000658,single,O
Q000658,serve,O
Q000658,k-cup,O
Q000659,electric,B-PRODUCT
Q000659,toothbrush,B-PRODUCT
Q000659,philips,B-BRAND
Q000659,sonicare,O
Q000660,gaming,B-PRODUCT
Q000660,laptop,B-PRODUCT
Q000660,rtx,B-FEATURE
Q000660,40,O
Q000660,series,O
Q000661,air,B-PRODUCT
Q000661,fryer,B-PRODUCT
Q000661,basket,O
Q000661,non-stick,O
Q000662,running,B-PRODUCT
Q000662,shorts,O
Q000662,women,O
Q000662,with,O
Q000662,pockets,O
Q000663,smartwatch,B-PRODUCT
Q000663,apple,B-BRAND
Q000663,watch,I-PRODUCT
Q000663,series,O
Q000663,9,O
Q000664,bluetooth,B-PRODUCT
Q000664,speaker,B-PRODUCT
Q000664,jbl,B-BRAND
Q000664,charge,O
Q000664,5,O
Q000665,electric,B-PRODUCT
Q000665,scooter,B-PRODUCT
Q000665,adult,O
Q000665,foldable,B-FEATURE
Q000666,garden,B-PRODUCT
Q000666,hose,B-PRODUCT
Q000666,retractable,O
Q000666,100ft,O
Q000667,pressure,B-PRODUCT
Q000667,cooker,B-PRODUCT
Q000667,instant,O
Q000667,pot,O
Q000667,duo,O
Q000668,backpack,B-PRODUCT
Q000668,for,O
Q000668,college,O
Q000668,students,O
Q000669,kitchen,B-CATEGORY
Q000669,aid,O
Q000669,stand,O
Q000669,mixer,O
Q000669,artisan,O
Q000670,toddler,O
Q000670,shoes,B-PRODUCT
Q000670,size,O
Q000670,7,O
Q000670,boys,O
Q000671,cat,O
Q000671,tree,O
Q000671,condo,O
Q000671,scratching,O
Q000671,post,O
Q000672,outdoor,B-CATEGORY
Q000672,security,B-PRODUCT
Q000672,camera,B-PRODUCT
Q000672,wireless,B-PRODUCT
Q000673,dumbbell,O
Q000673,set,O
Q000673,adjustable,B-FEATURE
Q000673,50,O
Q000673,lbs,O
Q000674,air,B-PRODUCT
Q000674,purifier,B-PRODUCT
Q000674,hepa,O
Q000674,filter,B-PRODUCT
Q000674,large,B-SIZE
Q000674,room,O
Q000675,water,O
Q000675,bottle,B-PRODUCT
Q000675,stainless,B-MATERIAL
Q000675,steel,B-MATERIAL
Q000675,insulated,O
Q000676,external,O
Q000676,hard,B-PRODUCT
Q000676,drive,B-PRODUCT
Q000676,2tb,O
Q000676,ssd,B-FEATURE
Q000677,camping,B-PRODUCT
Q000677,tent,B-PRODUCT
Q000677,4,O
Q000677,person,O
Q000677,waterproof,B-FEATURE
Q000678,electric,B-PRODUCT
Q000678,kettle,B-PRODUCT
Q000678,fast,O
Q000678,boil,O
Q000678,glass,B-MATERIAL
Q000679,blender,B-PRODUCT
Q000679,vitamix,O
Q000679,professional,O
Q000679,series,O
Q000680,desk,O
Q000680,chair,B-PRODUCT
Q000680,ergonomic,B-FEATURE
Q000680,mesh,O
Q000681,digital,B-PRODUCT
Q000681,camera,B-PRODUCT
Q000681,mirrorless,O
Q000681,sony,B-BRAND
Q000681,a7,O
Q000682,kids,B-PRODUCT
Q000682,bicycle,B-PRODUCT
Q000682,18,O
Q000682,inch,O
Q000682,wheels,O
Q000683,espresso,B-PRODUCT
Q000683,machine,B-PRODUCT
Q000683,delonghi,O
Q000683,magnifica,O
Q000684,smart,B-PRODUCT
Q000684,doorbell,B-PRODUCT
Q000684,ring,B-BRAND
Q000684,video,O
Q000684,doorbell,I-PRODUCT
Q000685,portable,B-PRODUCT
Q000685,projector,B-PRODUCT
Q000685,mini,B-SIZE
Q000685,led,O
Q000686,drone,B-PRODUCT
Q000686,with,O
Q000686,camera,B-PRODUCT
Q000686,dji,B-BRAND
Q000686,mavic,O
Q000687,standing,B-PRODUCT
Q000687,desk,I-PRODUCT
Q000687,electric,O
Q000687,adjustable,B-FEATURE
Q000688,air,O
Q000688,mattress,O
Q000688,queen,O
Q000688,size,O
Q000688,with,O
Q000688,pump,O
Q000689,luggage,B-PRODUCT
Q000689,set,I-PRODUCT
Q000689,spinner,O
Q000689,hardside,O
Q000690,electric,B-PRODUCT
Q000690,shaver,I-PRODUCT
Q000690,philips,B-BRAND
Q000690,norelco,O
Q000691,smart,B-PRODUCT
Q000691,thermostat,B-PRODUCT
Q000691,nest,B-BRAND
Q000691,learning,O
Q000692,bike,B-PRODUCT
Q000692,helmet,O
Q000692,adult,O
Q000692,road,O
Q000693,home,B-CATEGORY
Q000693,security,B-PRODUCT
Q000693,system,O
Q000693,wireless,B-PRODUCT
Q000694,electric,B-PRODUCT
Q000694,guitar,B-PRODUCT
Q000694,fender,O
Q000694,stratocaster,O
Q000695,weighted,O
Q000695,blanket,O
Q000695,adult,O
Q000695,15,O
Q000695,lbs,O
Q000696,robot,B-PRODUCT
Q000696,vacuum,B-PRODUCT
Q000696,cleaner,B-PRODUCT
Q000696,with,O
Q000696,mop,O
Q000697,portable,B-PRODUCT
Q000697,air,I-PRODUCT
Q000697,conditioner,O
Q000697,small,B-SIZE
Q000697,room,O
Q000698,car,O
Q000698,dash,O
Q000698,cam,O
Q000698,front,B-FEATURE
